zip,type,decommissioned,primary_city,state,county,timezone,country,latitude,longitude,irs_estimated_population_2014
65701,STANDARD,0,Mc Clurg,MO,Taney County,America/Chicago,US,36.76,-92.81,0
65702,STANDARD,0,Macomb,MO,Wright County,America/Chicago,US,37.1,-92.48,340
65704,STANDARD,0,Mansfield,MO,Wright County,America/Chicago,US,37.1,-92.58,3170
65705,STANDARD,0,Marionville,MO,Lawrence County,America/Chicago,US,37,-93.63,3230
65706,STANDARD,0,Marshfield,MO,Webster County,America/Chicago,US,37.33,-92.91,13110
65707,STANDARD,0,Miller,MO,Lawrence County,America/Chicago,US,37.21,-93.84,1920
65708,STANDARD,0,Monett,MO,Barry County,America/Chicago,US,36.92,-93.92,11120
65710,STANDARD,0,Morrisville,MO,Polk County,America/Chicago,US,37.48,-93.42,1070
65711,STANDARD,0,Mountain Grove,MO,Wright County,America/Chicago,US,37.13,-92.26,7360
65712,STANDARD,0,Mount Vernon,MO,Lawrence County,America/Chicago,US,37.1,-93.81,7070
65713,STANDARD,0,Niangua,MO,Webster County,America/Chicago,US,37.38,-92.82,2030
65714,STANDARD,0,Nixa,MO,Christian County,America/Chicago,US,37.04,-93.29,29780
65715,STANDARD,0,Noble,MO,Ozark County,America/Chicago,US,36.74,-92.56,98
65717,STANDARD,0,Norwood,MO,Wright County,America/Chicago,US,37.1,-92.41,2040
65720,STANDARD,0,Oldfield,MO,Christian County,America/Chicago,US,36.97,-93.03,560
65721,STANDARD,0,Ozark,MO,Christian County,America/Chicago,US,37.01,-93.2,27660
65722,STANDARD,0,Phillipsburg,MO,Laclede County,America/Chicago,US,37.55,-92.78,1630
65723,STANDARD,0,Pierce City,MO,Lawrence County,America/Chicago,US,36.94,-94,3050
65724,STANDARD,0,Pittsburg,MO,Hickory County,America/Chicago,US,37.83,-93.3,930
65725,STANDARD,0,Pleasant Hope,MO,Polk County,America/Chicago,US,37.46,-93.27,2220
65726,PO BOX,0,Point Lookout,MO,Taney County,America/Chicago,US,36.58,-93.23,296
65727,STANDARD,0,Polk,MO,Polk County,America/Chicago,US,37.76,-93.29,258
65728,STANDARD,0,Ponce De Leon,MO,Stone County,America/Chicago,US,36.87,-93.35,103
65729,STANDARD,0,Pontiac,MO,Ozark County,America/Chicago,US,36.51,-92.6,180
65730,STANDARD,0,Powell,MO,McDonald County,America/Chicago,US,36.62,-94.18,212
65731,STANDARD,0,Powersite,MO,Taney County,America/Chicago,US,36.65,-93.12,230
65732,STANDARD,0,Preston,MO,Hickory County,America/Chicago,US,37.94,-93.21,690
65733,STANDARD,0,Protem,MO,Taney County,America/Chicago,US,36.52,-92.85,330
65734,STANDARD,0,Purdy,MO,Barry County,America/Chicago,US,36.81,-93.92,2890
65735,STANDARD,0,Quincy,MO,Hickory County,America/Chicago,US,38.04,-93.46,177
65737,STANDARD,0,Reeds Spring,MO,Stone County,America/Chicago,US,36.75,-93.38,6800
65738,STANDARD,0,Republic,MO,Greene County,America/Chicago,US,37.11,-93.47,17160
65739,STANDARD,0,Ridgedale,MO,Taney County,America/Chicago,US,36.5,-93.22,1160
65740,STANDARD,0,Rockaway Beach,MO,Taney County,America/Chicago,US,36.71,-93.16,2640
65741,PO BOX,0,Rockbridge,MO,Ozark County,America/Chicago,US,36.78,-92.4,0
65742,STANDARD,0,Rogersville,MO,Webster County,America/Chicago,US,37.11,-93.05,10640
65744,STANDARD,0,Rueter,MO,Taney County,America/Chicago,US,36.6,-92.86,70
65745,STANDARD,0,Seligman,MO,Barry County,America/Chicago,US,36.52,-93.93,2030
65746,STANDARD,0,Seymour,MO,Webster County,America/Chicago,US,37.14,-92.76,7240
65747,STANDARD,0,Shell Knob,MO,Barry County,America/Chicago,US,36.63,-93.63,2640
65752,STANDARD,0,South Greenfield,MO,Dade County,America/Chicago,US,37.37,-93.84,370
65753,STANDARD,0,Sparta,MO,Christian County,America/Chicago,US,37,-93.08,4100
65754,STANDARD,0,Spokane,MO,Christian County,America/Chicago,US,36.86,-93.29,850
65755,STANDARD,0,Squires,MO,Douglas County,America/Chicago,US,36.85,-92.62,440
65756,STANDARD,0,Stotts City,MO,Lawrence County,America/Chicago,US,37.1,-93.94,600
65757,STANDARD,0,Strafford,MO,Greene County,America/Chicago,US,37.26,-93.11,6510
65759,STANDARD,0,Taneyville,MO,Taney County,America/Chicago,US,36.73,-93.03,940
65760,STANDARD,0,Tecumseh,MO,Ozark County,America/Chicago,US,36.58,-92.28,460
65761,STANDARD,0,Theodosia,MO,Ozark County,America/Chicago,US,36.57,-92.66,830
65762,STANDARD,0,Thornfield,MO,Ozark County,America/Chicago,US,36.7,-92.65,360
65764,STANDARD,0,Tunas,MO,Dallas County,America/Chicago,US,37.84,-93.02,1080
65765,PO BOX,0,Turners,MO,Greene County,America/Chicago,US,37.18,-93.15,112
65766,STANDARD,0,Udall,MO,Ozark County,America/Chicago,US,36.54,-92.25,62
65767,STANDARD,0,Urbana,MO,Dallas County,America/Chicago,US,37.84,-93.16,1590
65768,STANDARD,0,Vanzant,MO,Douglas County,America/Chicago,US,36.96,-92.3,340
65769,STANDARD,0,Verona,MO,Lawrence County,America/Chicago,US,36.96,-93.79,2730
65770,STANDARD,0,Walnut Grove,MO,Greene County,America/Chicago,US,37.41,-93.54,2650
65771,STANDARD,0,Walnut Shade,MO,Taney County,America/Chicago,US,36.73,-93.19,1170
65772,STANDARD,0,Washburn,MO,Barry County,America/Chicago,US,36.6,-94.02,1670
65773,STANDARD,0,Wasola,MO,Ozark County,America/Chicago,US,36.79,-92.57,440
65774,STANDARD,0,Weaubleau,MO,Hickory County,America/Chicago,US,37.89,-93.54,740
65775,STANDARD,0,West Plains,MO,Howell County,America/Chicago,US,36.74,-91.86,19770
65776,STANDARD,0,South Fork,MO,Howell County,America/Chicago,US,36.62,-91.96,0
65777,STANDARD,0,Moody,MO,Howell County,America/Chicago,US,36.52,-91.98,320
65778,STANDARD,0,Myrtle,MO,Oregon County,America/Chicago,US,36.5,-91.26,420
65779,STANDARD,0,Wheatland,MO,Hickory County,America/Chicago,US,37.94,-93.4,1480
65781,STANDARD,0,Willard,MO,Greene County,America/Chicago,US,37.29,-93.41,8240
65783,STANDARD,0,Windyville,MO,Dallas County,America/Chicago,US,37.7,-92.92,190
65784,STANDARD,0,Zanoni,MO,Ozark County,America/Chicago,US,36.68,-92.31,95
65785,STANDARD,0,Stockton,MO,Cedar County,America/Chicago,US,37.69,-93.79,4300
65786,STANDARD,0,Macks Creek,MO,Camden County,America/Chicago,US,37.96,-92.97,1730
65787,STANDARD,0,Roach,MO,Camden County,America/Chicago,US,38.07,-92.88,1190
65788,STANDARD,0,Peace Valley,MO,Howell County,America/Chicago,US,36.81,-91.69,360
65789,STANDARD,0,Pomona,MO,Howell County,America/Chicago,US,36.86,-91.91,1560
65790,STANDARD,0,Pottersville,MO,Howell County,America/Chicago,US,36.69,-92.03,670
65791,STANDARD,0,Thayer,MO,Oregon County,America/Chicago,US,36.52,-91.54,3320
65793,STANDARD,0,Willow Springs,MO,Howell County,America/Chicago,US,36.99,-91.96,5080
65801,PO BOX,0,Springfield,MO,Greene County,America/Chicago,US,37.19,-93.28,3085
65802,STANDARD,0,Springfield,MO,Greene County,America/Chicago,US,37.21,-93.35,35300
65803,STANDARD,0,Springfield,MO,Greene County,America/Chicago,US,37.28,-93.29,34440
65804,STANDARD,0,Springfield,MO,Greene County,America/Chicago,US,37.15,-93.25,33500
65805,PO BOX,0,Springfield,MO,Greene County,America/Chicago,US,37.19,-93.28,66
65806,STANDARD,0,Springfield,MO,Greene County,America/Chicago,US,37.21,-93.3,4910
65807,STANDARD,0,Springfield,MO,Greene County,America/Chicago,US,37.19,-93.28,43140
65808,PO BOX,0,Springfield,MO,Greene County,America/Chicago,US,37.19,-93.28,1081
65809,STANDARD,0,Springfield,MO,Greene County,America/Chicago,US,37.17,-93.18,10640
65810,STANDARD,0,Springfield,MO,Greene County,America/Chicago,US,37.12,-93.31,20840
65814,PO BOX,0,Springfield,MO,Greene County,America/Chicago,US,37.19,-93.28,404
65817,PO BOX,0,Springfield,MO,Greene County,America/Chicago,US,37.19,-93.28,0
65890,UNIQUE,0,Springfield,MO,Greene County,America/Chicago,US,37.19,-93.28,0
65897,UNIQUE,0,Springfield,MO,Greene County,America/Chicago,US,37.19,-93.27,13
65898,UNIQUE,0,Springfield,MO,Greene County,America/Chicago,US,37.19,-93.28,0
65899,UNIQUE,0,Springfield,MO,Greene County,America/Chicago,US,37.19,-93.28,0
66002,STANDARD,0,Atchison,KS,Atchison County,,US,39.56,-95.13,10760
66006,STANDARD,0,Baldwin City,KS,Douglas County,America/Chicago,US,38.77,-95.18,6500
66007,STANDARD,0,Basehor,KS,Leavenworth County,America/Chicago,US,39.12,-94.92,7990
66008,STANDARD,0,Bendena,KS,Doniphan County,America/Chicago,US,39.7,-95.17,250
66010,STANDARD,0,Blue Mound,KS,Linn County,America/Chicago,US,38.08,-95,450
66012,STANDARD,0,Bonner Springs,KS,Wyandotte County,,US,39.07,-94.92,9390
66013,STANDARD,0,Bucyrus,KS,Miami County,America/Chicago,US,38.71,-94.71,1890
66014,STANDARD,0,Centerville,KS,Linn County,America/Chicago,US,38.21,-95.01,350
66015,STANDARD,0,Colony,KS,Anderson County,America/Chicago,US,38.07,-95.36,680
66016,STANDARD,0,Cummings,KS,Atchison County,America/Chicago,US,39.46,-95.25,500
66017,STANDARD,0,Denton,KS,Doniphan County,America/Chicago,US,39.73,-95.26,280
66018,STANDARD,0,De Soto,KS,Johnson County,America/Chicago,US,38.97,-94.95,5690
66019,PO BOX,0,Clearview City,KS,Johnson County,America/Chicago,US,38.95,-95,410
66020,STANDARD,0,Easton,KS,Leavenworth County,America/Chicago,US,39.34,-95.11,1510
66021,STANDARD,0,Edgerton,KS,Johnson County,,US,38.76,-95.01,2690
66023,STANDARD,0,Effingham,KS,Atchison County,America/Chicago,US,39.52,-95.39,960
66024,PO BOX,0,Elwood,KS,Doniphan County,America/Chicago,US,39.74,-94.88,822
66025,STANDARD,0,Eudora,KS,Douglas County,,US,38.93,-95.09,7350
66026,STANDARD,0,Fontana,KS,Miami County,,US,38.42,-94.83,610
66027,STANDARD,0,Fort Leavenworth,KS,Leavenworth County,America/Chicago,US,39.36,-94.91,5500
66030,STANDARD,0,Gardner,KS,Johnson County,America/Chicago,US,38.81,-94.92,21750
66031,STANDARD,0,New Century,KS,Johnson County,America/Chicago,US,38.83,-94.89,20
66032,STANDARD,0,Garnett,KS,Anderson County,America/Chicago,US,38.28,-95.23,4290
66033,STANDARD,0,Greeley,KS,Anderson County,America/Chicago,US,38.36,-95.12,690
66035,STANDARD,0,Highland,KS,Doniphan County,America/Chicago,US,39.86,-95.26,800
66036,PO BOX,0,Hillsdale,KS,Miami County,America/Chicago,US,38.66,-94.85,55
66039,STANDARD,0,Kincaid,KS,Anderson County,America/Chicago,US,38.08,-95.15,540
66040,STANDARD,0,Lacygne,KS,Linn County,,US,38.34,-94.76,2930
66041,STANDARD,0,Lancaster,KS,Atchison County,America/Chicago,US,39.57,-95.3,680
66042,STANDARD,0,Lane,KS,Franklin County,America/Chicago,US,38.44,-95.08,690
66043,STANDARD,0,Lansing,KS,Leavenworth County,America/Chicago,US,39.25,-94.88,8650
66044,STANDARD,0,Lawrence,KS,Douglas County,America/Chicago,US,39.02,-95.21,17320
66045,UNIQUE,0,Lawrence,KS,Douglas County,America/Chicago,US,38.96,-95.25,201
66046,STANDARD,0,Lawrence,KS,Douglas County,America/Chicago,US,38.9,-95.21,15840
66047,STANDARD,0,Lawrence,KS,Douglas County,America/Chicago,US,38.89,-95.35,15290
66048,STANDARD,0,Leavenworth,KS,Leavenworth County,America/Chicago,US,39.32,-94.92,29540
66049,STANDARD,0,Lawrence,KS,Douglas County,America/Chicago,US,38.98,-95.34,25640
66050,STANDARD,0,Lecompton,KS,Douglas County,,US,39.04,-95.39,1690
66051,PO BOX,0,Olathe,KS,Johnson County,America/Chicago,US,38.88,-94.81,362
66052,STANDARD,0,Linwood,KS,Leavenworth County,America/Chicago,US,39,-95.03,1820
66053,STANDARD,0,Louisburg,KS,Miami County,America/Chicago,US,38.62,-94.68,7300
66054,STANDARD,0,Mc Louth,KS,Jefferson County,,US,39.2,-95.22,2560
66056,STANDARD,0,Mound City,KS,Linn County,America/Chicago,US,38.14,-94.82,1550
66058,STANDARD,0,Muscotah,KS,Atchison County,America/Chicago,US,39.55,-95.52,340
66060,STANDARD,0,Nortonville,KS,Jefferson County,America/Chicago,US,39.41,-95.33,1010
66061,STANDARD,0,Olathe,KS,Johnson County,America/Chicago,US,38.88,-94.81,58140
66062,STANDARD,0,Olathe,KS,Johnson County,America/Chicago,US,38.84,-94.78,75900
66063,PO BOX,0,Olathe,KS,Johnson County,America/Chicago,US,38.88,-94.81,552
66064,STANDARD,0,Osawatomie,KS,Miami County,America/Chicago,US,38.5,-94.95,5070
66066,STANDARD,0,Oskaloosa,KS,Jefferson County,America/Chicago,US,39.21,-95.31,2460
66067,STANDARD,0,Ottawa,KS,Franklin County,America/Chicago,US,38.6,-95.26,14080
66070,STANDARD,0,Ozawkie,KS,Jefferson County,America/Chicago,US,39.23,-95.46,2290
66071,STANDARD,0,Paola,KS,Miami County,America/Chicago,US,38.57,-94.86,11300
66072,STANDARD,0,Parker,KS,Linn County,America/Chicago,US,38.32,-94.99,1000
66073,STANDARD,0,Perry,KS,Jefferson County,America/Chicago,US,39.07,-95.38,2110
66075,STANDARD,0,Pleasanton,KS,Linn County,America/Chicago,US,38.17,-94.71,1830
66076,STANDARD,0,Pomona,KS,Franklin County,America/Chicago,US,38.61,-95.45,1950
66077,PO BOX,1,Potter,KS,Atchison County,America/Chicago,US,39.42,-95.12,0
66078,STANDARD,0,Princeton,KS,Franklin County,America/Chicago,US,38.48,-95.27,910
66079,STANDARD,0,Rantoul,KS,Franklin County,America/Chicago,US,38.54,-95.1,740
66080,STANDARD,0,Richmond,KS,Franklin County,America/Chicago,US,38.4,-95.25,960
66083,STANDARD,0,Spring Hill,KS,Johnson County,,US,38.75,-94.82,9500
66085,STANDARD,0,Stilwell,KS,Johnson County,America/Chicago,US,38.78,-94.68,8800
66086,STANDARD,0,Tonganoxie,KS,Leavenworth County,America/Chicago,US,39.11,-95.08,9360
66087,STANDARD,0,Troy,KS,Doniphan County,America/Chicago,US,39.78,-95.08,1850
66088,STANDARD,0,Valley Falls,KS,Jefferson County,America/Chicago,US,39.34,-95.46,2100
66090,STANDARD,0,Wathena,KS,Doniphan County,America/Chicago,US,39.76,-94.94,2210
66091,STANDARD,0,Welda,KS,Anderson County,America/Chicago,US,38.16,-95.32,300
66092,STANDARD,0,Wellsville,KS,Franklin County,,US,38.71,-95.08,3780
66093,STANDARD,0,Westphalia,KS,Anderson County,,US,38.18,-95.49,590
66094,STANDARD,0,White Cloud,KS,Doniphan County,America/Chicago,US,39.97,-95.29,370
66095,STANDARD,0,Williamsburg,KS,Franklin County,America/Chicago,US,38.48,-95.46,830
66097,STANDARD,0,Winchester,KS,Jefferson County,America/Chicago,US,39.32,-95.26,890
66101,STANDARD,0,Kansas City,KS,Wyandotte County,America/Chicago,US,39.12,-94.63,10490
66102,STANDARD,0,Kansas City,KS,Wyandotte County,America/Chicago,US,39.11,-94.69,27320
66103,STANDARD,0,Kansas City,KS,Wyandotte County,America/Chicago,US,39.06,-94.63,11400
66104,STANDARD,0,Kansas City,KS,Wyandotte County,America/Chicago,US,39.15,-94.69,22980
66105,STANDARD,0,Kansas City,KS,Wyandotte County,America/Chicago,US,39.09,-94.64,2510
66106,STANDARD,0,Kansas City,KS,Wyandotte County,America/Chicago,US,39.07,-94.7,22590
66109,STANDARD,0,Kansas City,KS,Wyandotte County,America/Chicago,US,39.17,-94.83,21430
66110,PO BOX,0,Kansas City,KS,Wyandotte County,America/Chicago,US,39.1,-94.62,273
66111,STANDARD,0,Kansas City,KS,Wyandotte County,America/Chicago,US,39.08,-94.79,8080
66112,STANDARD,0,Kansas City,KS,Wyandotte County,America/Chicago,US,39.11,-94.77,11310
66113,PO BOX,0,Edwardsville,KS,Wyandotte County,America/Chicago,US,39.07,-94.81,975
66115,STANDARD,0,Kansas City,KS,Wyandotte County,America/Chicago,US,39.15,-94.61,0
66117,PO BOX,0,Kansas City,KS,Wyandotte County,America/Chicago,US,39.1,-94.62,264
66118,STANDARD,0,Kansas City,KS,Wyandotte County,America/Chicago,US,39.1,-94.62,0
66119,PO BOX,0,Kansas City,KS,Wyandotte County,America/Chicago,US,39.1,-94.62,28
66160,UNIQUE,0,Kansas City,KS,Wyandotte County,America/Chicago,US,39.1,-94.62,0
66201,PO BOX,0,Mission,KS,Johnson County,America/Chicago,US,38.9,-94.68,425
66202,STANDARD,0,Mission,KS,Johnson County,America/Chicago,US,39.02,-94.67,15400
66203,STANDARD,0,Shawnee,KS,Johnson County,America/Chicago,US,39.02,-94.71,18530
66204,STANDARD,0,Overland Park,KS,Johnson County,America/Chicago,US,38.99,-94.68,17250
66205,STANDARD,0,Mission,KS,Johnson County,America/Chicago,US,39.03,-94.63,12770
66206,STANDARD,0,Leawood,KS,Johnson County,America/Chicago,US,38.96,-94.62,10270
66207,STANDARD,0,Overland Park,KS,Johnson County,America/Chicago,US,38.96,-94.64,13550
66208,STANDARD,0,Prairie Village,KS,Johnson County,America/Chicago,US,39,-94.63,21040
66209,STANDARD,0,Leawood,KS,Johnson County,America/Chicago,US,38.9,-94.64,19580
66210,STANDARD,0,Overland Park,KS,Johnson County,America/Chicago,US,38.92,-94.7,17660
66211,STANDARD,0,Leawood,KS,Johnson County,America/Chicago,US,38.92,-94.64,4560
66212,STANDARD,0,Overland Park,KS,Johnson County,America/Chicago,US,38.96,-94.68,30780
66213,STANDARD,0,Overland Park,KS,Johnson County,America/Chicago,US,38.9,-94.68,27770
66214,STANDARD,0,Overland Park,KS,Johnson County,America/Chicago,US,38.97,-94.71,11760
66215,STANDARD,0,Lenexa,KS,Johnson County,America/Chicago,US,38.96,-94.74,23980
66216,STANDARD,0,Shawnee,KS,Johnson County,America/Chicago,US,39.01,-94.74,24270
66217,STANDARD,0,Shawnee,KS,Johnson County,America/Chicago,US,39.01,-94.78,4950
66218,STANDARD,0,Shawnee,KS,Johnson County,America/Chicago,US,39.02,-94.82,8280
66219,STANDARD,0,Lenexa,KS,Johnson County,America/Chicago,US,38.95,-94.78,10650
66220,STANDARD,0,Lenexa,KS,Johnson County,America/Chicago,US,38.96,-94.82,8220
66221,STANDARD,0,Overland Park,KS,Johnson County,America/Chicago,US,38.86,-94.71,17310
66222,PO BOX,0,Mission,KS,Johnson County,America/Chicago,US,38.9,-94.68,40
66223,STANDARD,0,Overland Park,KS,Johnson County,America/Chicago,US,38.86,-94.67,22930
66224,STANDARD,0,Overland Park,KS,Johnson County,America/Chicago,US,38.86,-94.63,12860
66225,PO BOX,0,Overland Park,KS,Johnson County,America/Chicago,US,38.9,-94.68,340
66226,STANDARD,0,Shawnee,KS,Johnson County,America/Chicago,US,39.03,-94.86,13590
66227,STANDARD,0,Lenexa,KS,Johnson County,America/Chicago,US,38.97,-94.87,5900
66250,STANDARD,0,Shawnee Mission,KS,Johnson County,America/Chicago,US,38.9,-94.68,0
66251,UNIQUE,0,Overland Park,KS,Johnson County,America/Chicago,US,38.9,-94.68,22
66276,UNIQUE,0,Shawnee Mission,KS,Johnson County,America/Chicago,US,38.9,-94.68,0
66279,UNIQUE,1,Shawnee Mission,KS,Johnson County,America/Chicago,US,39.01,-94.66,0
66282,PO BOX,0,Overland Park,KS,Johnson County,America/Chicago,US,38.9,-94.68,278
66283,PO BOX,0,Overland Park,KS,Johnson County,America/Chicago,US,38.9,-94.68,256
66285,PO BOX,0,Lenexa,KS,Johnson County,America/Chicago,US,38.9,-94.68,433
66286,PO BOX,0,Shawnee,KS,Johnson County,America/Chicago,US,38.9,-94.68,162
66401,STANDARD,0,Alma,KS,Wabaunsee County,America/Chicago,US,39.01,-96.28,1650
66402,STANDARD,0,Auburn,KS,Shawnee County,America/Chicago,US,38.9,-95.81,2860
66403,STANDARD,0,Axtell,KS,Marshall County,America/Chicago,US,39.87,-96.25,730
66404,STANDARD,0,Baileyville,KS,Nemaha County,America/Chicago,US,39.84,-96.18,540
66406,STANDARD,0,Beattie,KS,Marshall County,America/Chicago,US,39.86,-96.41,430
66407,STANDARD,0,Belvue,KS,Pottawatomie County,America/Chicago,US,39.21,-96.17,480
66408,STANDARD,0,Bern,KS,Nemaha County,America/Chicago,US,39.96,-95.97,510
66409,STANDARD,0,Berryton,KS,Shawnee County,America/Chicago,US,38.92,-95.58,3070
66411,STANDARD,0,Blue Rapids,KS,Marshall County,America/Chicago,US,39.67,-96.65,1130
66412,STANDARD,0,Bremen,KS,Marshall County,America/Chicago,US,39.87,-96.74,300
66413,STANDARD,0,Burlingame,KS,Osage County,America/Chicago,US,38.75,-95.83,1760
66414,STANDARD,0,Carbondale,KS,Osage County,America/Chicago,US,38.82,-95.69,2560
66415,STANDARD,0,Centralia,KS,Nemaha County,America/Chicago,US,39.72,-96.12,810
66416,STANDARD,0,Circleville,KS,Jackson County,,US,39.5,-95.85,430
66417,STANDARD,0,Corning,KS,Nemaha County,America/Chicago,US,39.65,-96.02,390
66418,STANDARD,0,Delia,KS,Jackson County,America/Chicago,US,39.23,-95.96,560
66419,STANDARD,0,Denison,KS,Jackson County,America/Chicago,US,39.39,-95.62,330
66420,PO BOX,0,Dover,KS,Shawnee County,America/Chicago,US,38.96,-95.93,46
66422,STANDARD,0,Emmett,KS,Pottawatomie County,America/Chicago,US,39.3,-96.05,510
66423,STANDARD,0,Eskridge,KS,Wabaunsee County,America/Chicago,US,38.85,-96.1,750
66424,STANDARD,0,Everest,KS,Brown County,America/Chicago,US,39.67,-95.42,510
66425,STANDARD,0,Fairview,KS,Brown County,America/Chicago,US,39.83,-95.72,430
66426,PO BOX,0,Fostoria,KS,Pottawatomie County,America/Chicago,US,39.43,-96.53,0
66427,STANDARD,0,Frankfort,KS,Marshall County,America/Chicago,US,39.7,-96.41,1270
66428,STANDARD,0,Goff,KS,Nemaha County,America/Chicago,US,39.66,-95.93,350
66429,STANDARD,0,Grantville,KS,Jefferson County,America/Chicago,US,39.08,-95.56,530
66431,STANDARD,0,Harveyville,KS,Wabaunsee County,America/Chicago,US,38.78,-95.96,550
66432,STANDARD,0,Havensville,KS,Pottawatomie County,America/Chicago,US,39.51,-96.07,360
66434,STANDARD,0,Hiawatha,KS,Brown County,America/Chicago,US,39.85,-95.53,4310
66436,STANDARD,0,Holton,KS,Jackson County,America/Chicago,US,39.47,-95.73,5520
66438,STANDARD,0,Home,KS,Marshall County,America/Chicago,US,39.85,-96.49,260
66439,STANDARD,0,Horton,KS,Atchison County,,US,39.66,-95.53,2290
66440,STANDARD,0,Hoyt,KS,Jackson County,America/Chicago,US,39.24,-95.7,1950
66441,STANDARD,0,Junction City,KS,Geary County,America/Chicago,US,39.02,-96.84,26460
66442,STANDARD,0,Fort Riley,KS,Riley County,,US,39.09,-96.79,17660
66449,STANDARD,0,Leonardville,KS,Riley County,America/Chicago,US,39.36,-96.85,750
66451,STANDARD,0,Lyndon,KS,Osage County,America/Chicago,US,38.61,-95.68,1680
66501,PO BOX,0,Mc Farland,KS,Wabaunsee County,America/Chicago,US,39.05,-96.24,214
66502,STANDARD,0,Manhattan,KS,Riley County,America/Chicago,US,39.19,-96.59,29360
66503,STANDARD,0,Manhattan,KS,Riley County,America/Chicago,US,39.27,-96.69,14810
66505,PO BOX,0,Manhattan,KS,Riley County,America/Chicago,US,39.19,-96.59,576
66506,STANDARD,0,Manhattan,KS,Riley County,America/Chicago,US,39.2,-96.58,109
66507,STANDARD,0,Maple Hill,KS,Wabaunsee County,,US,39.08,-96.02,1190
66508,STANDARD,0,Marysville,KS,Marshall County,America/Chicago,US,39.84,-96.64,4020
66509,STANDARD,0,Mayetta,KS,Jackson County,America/Chicago,US,39.33,-95.72,2290
66510,STANDARD,0,Melvern,KS,Osage County,America/Chicago,US,38.5,-95.63,740
66512,STANDARD,0,Meriden,KS,Jefferson County,America/Chicago,US,39.19,-95.56,3210
66514,STANDARD,0,Milford,KS,Geary County,America/Chicago,US,39.13,-96.88,1720
66515,STANDARD,0,Morrill,KS,Brown County,America/Chicago,US,39.92,-95.69,460
66516,STANDARD,0,Netawaka,KS,Jackson County,America/Chicago,US,39.6,-95.71,350
66517,STANDARD,0,Ogden,KS,Riley County,America/Chicago,US,39.11,-96.71,1730
66518,STANDARD,0,Oketo,KS,Marshall County,America/Chicago,US,39.96,-96.59,187
66520,STANDARD,0,Olsburg,KS,Pottawatomie County,America/Chicago,US,39.43,-96.61,590
66521,STANDARD,0,Onaga,KS,Pottawatomie County,,US,39.48,-96.17,1480
66522,STANDARD,0,Oneida,KS,Nemaha County,America/Chicago,US,39.87,-95.94,68
66523,STANDARD,0,Osage City,KS,Osage County,America/Chicago,US,38.63,-95.82,3200
66524,STANDARD,0,Overbrook,KS,Osage County,,US,38.78,-95.55,2310
66526,STANDARD,0,Paxico,KS,Wabaunsee County,America/Chicago,US,39.06,-96.16,720
66527,STANDARD,0,Powhattan,KS,Brown County,America/Chicago,US,39.76,-95.63,230
66528,STANDARD,0,Quenemo,KS,Osage County,America/Chicago,US,38.58,-95.52,740
66531,STANDARD,0,Riley,KS,Riley County,America/Chicago,US,39.29,-96.82,1380
66532,STANDARD,0,Robinson,KS,Brown County,,US,39.81,-95.41,580
66533,STANDARD,0,Rossville,KS,Shawnee County,America/Chicago,US,39.13,-95.94,1750
66534,STANDARD,0,Sabetha,KS,Nemaha County,America/Chicago,US,39.9,-95.79,3460
66535,STANDARD,0,Saint George,KS,Pottawatomie County,America/Chicago,US,39.19,-96.42,2560
66536,STANDARD,0,Saint Marys,KS,Pottawatomie County,America/Chicago,US,39.19,-96.06,3900
66537,STANDARD,0,Scranton,KS,Osage County,America/Chicago,US,38.77,-95.74,1310
66538,STANDARD,0,Seneca,KS,Nemaha County,America/Chicago,US,39.83,-96.06,3250
66539,STANDARD,0,Silver Lake,KS,Shawnee County,America/Chicago,US,39.09,-95.85,2920
66540,STANDARD,0,Soldier,KS,Jackson County,America/Chicago,US,39.53,-95.96,450
66541,STANDARD,0,Summerfield,KS,Marshall County,America/Chicago,US,39.99,-96.34,230
66542,STANDARD,0,Tecumseh,KS,Shawnee County,America/Chicago,US,39,-95.53,3440
66543,STANDARD,0,Vassar,KS,Osage County,America/Chicago,US,38.64,-95.59,680
66544,STANDARD,0,Vermillion,KS,Marshall County,,US,39.71,-96.26,320
66546,STANDARD,0,Wakarusa,KS,Shawnee County,America/Chicago,US,38.89,-95.71,1030
66547,STANDARD,0,Wamego,KS,Pottawatomie County,America/Chicago,US,39.2,-96.3,7990
66548,STANDARD,0,Waterville,KS,Marshall County,America/Chicago,US,39.69,-96.74,930
66549,STANDARD,0,Westmoreland,KS,Pottawatomie County,America/Chicago,US,39.39,-96.41,1520
66550,STANDARD,0,Wetmore,KS,Nemaha County,America/Chicago,US,39.63,-95.81,530
66552,STANDARD,0,Whiting,KS,Jackson County,America/Chicago,US,39.58,-95.61,350
66554,STANDARD,0,Randolph,KS,Riley County,America/Chicago,US,39.43,-96.75,480
66601,PO BOX,0,Topeka,KS,Shawnee County,America/Chicago,US,39.03,-95.69,706
66603,STANDARD,0,Topeka,KS,Shawnee County,America/Chicago,US,39.06,-95.68,1440
66604,STANDARD,0,Topeka,KS,Shawnee County,America/Chicago,US,39.03,-95.69,20100
66605,STANDARD,0,Topeka,KS,Shawnee County,America/Chicago,US,39.01,-95.63,18660
66606,STANDARD,0,Topeka,KS,Shawnee County,America/Chicago,US,39.06,-95.72,9450
66607,STANDARD,0,Topeka,KS,Shawnee County,America/Chicago,US,39.04,-95.64,7730
